79,1,1,1,2,2,1,3,2,2
80,1,1,1,2,2,2,1,3,4
81,1,1,1,2,2,2,1,1,1
82,1,1,1,2,2,2,1,2,2
83,1,1,1,2,2,2,2,3,4
84,1,1,1,2,2,2,2,1,1
85,1,1,1,2,2,2,2,2,2
86,1,1,1,2,2,2,3,3,1
87,1,1,1,2,2,2,3,1,1
88,1,1,1,2,2,2,3,2,2
89,1,1,1,2,3,1,1,3,1
90,1,1,1,2,3,1,1,1,1
91,1,1,1,2,3,1,1,2,2
92,1,1,1,2,3,1,2,3,1
93,1,1,1,2,3,1,2,1,1
94,1,1,1,2,3,1,2,2,2
95,1,1,1,2,3,1,3,3,1
96,1,1,1,2,3,1,3,1,1
97,1,1,1,2,3,1,3,2,2
98,1,1,1,2,3,2,1,3,1
99,1,1,1,2,3,2,1,1,1
100,1,1,1,2,3,2,1,2,2
101,1,1,1,2,3,2,2,3,1
102,1,1,1,2,3,2,2,1,1
103,1,1,1,2,3,2,2,2,2
104,1,1,1,2,3,2,3,3,1
105,1,1,1,2,3,2,3,1,1
106,1,1,1,2,3,2,3,2,2
107,1,1,1,3,1,1,1,3,4
108,1,1,1,3,1,1,1,1,1
109,1,1,1,3,1,1,1,2,2
110,1,1,1,3,1,1,2,3,4
111,1,1,1,3,1,1,2,1,1
112,1,1,1,3,1,1,2,2,2
113,1,1,1,3,1,1,3,3,1
114,1,1,1,3,1,1,3,1,1
115,1,1,1,3,1,1,3,2,2
116,1,1,1,3,1,2,1,3,1
117,1,1,1,3,1,2,1,1,1
118,1,1,1,3,1,2,1,2,2
119,1,1,1,3,1,2,2,3,1
120,1,1,1,3,1,2,2,1,1
121,1,1,1,3,1,2,2,2,2
122,1,1,1,3,1,2,3,3,1
123,1,1,1,3,1,2,3,1,1
124,1,1,1,3,1,2,3,2,2
125,1,1,1,3,2,1,1,3,1
126,1,1,1,3,2,1,1,1,1
127,1,1,1,3,2,1,1,2,2
128,1,1,1,3,2,1,2,3,1
129,1,1,1,3,2,1,2,1,1
130,1,1,1,3,2,1,2,2,2
131,1,1,1,3,2,1,3,3,1
132,1,1,1,3,2,1,3,1,1
133,1,1,1,3,2,1,3,2,2
134,1,1,1,3,2,2,1,3,1
135,1,1,1,3,2,2,1,1,1
136,1,1,1,3,2,2,1,2,2
137,1,1,1,3,2,2,2,3,1
138,1,1,1,3,2,2,2,1,1
139,1,1,1,3,2,2,2,2,2
140,1,1,1,3,2,2,3,3,1
141,1,1,1,3,2,2,3,1,1
142,1,1,1,3,2,2,3,2,2
143,1,1,1,3,3,1,1,3,1
144,1,1,1,3,3,1,1,1,1
145,1,1,1,3,3,1,1,2,2
146,1,1,1,3,3,1,2,3,1
147,1,1,1,3,3,1,2,1,1
148,1,1,1,3,3,1,2,2,2
149,1,1,1,3,3,1,3,3,1
150,1,1,1,3,3,1,3,1,1
151,1,1,1,3,3,1,3,2,2
152,1,1,1,3,3,2,1,3,1
153,1,1,1,3,3,2,1,1,1
154,1,1,1,3,3,2,1,2,2
155,1,1,1,3,3,2,2,3,1
156,1,1,1,3,3,2,2,1,1
157,1,1,1,3,3,2,2,2,2
158,1,1,1,3,3,2,3,3,1
159,1,1,1,3,3,2,3,1,1
160,1,1,1,3,3,2,3,2,2
161,1,1,1,4,1,1,1,3,4
162,1,1,1,4,1,1,1,1,1
163,1,1,1,4,1,1,1,2,2
164,1,1,1,4,1,1,2,3,4
165,1,1,1,4,1,1,2,1,1
166,1,1,1,4,1,1,2,2,2
167,1,1,1,4,1,1,3,3,1
168,1,1,1,4,1,1,3,1,1
169,1,1,1,4,1,1,3,2,2
170,1,1,1,4,1,2,1,3,1
171,1,1,1,4,1,2,1,1,1
172,1,1,1,4,1,2,1,2,2
173,1,1,1,4,1,2,2,3,1
174,1,1,1,4,1,2,2,1,1
175,1,1,1,4,1,2,2,2,2
176,1,1,1,4,1,2,3,3,1
177,1,1,1,4,1,2,3,1,1
178,1,1,1,4,1,2,3,2,2
179,1,1,1,4,2,1,1,3,1
180,1,1,1,4,2,1,1,1,1
181,1,1,1,4,2,1,1,2,2
182,1,1,1,4,2,1,2,3,1
183,1,1,1,4,2,1,2,1,1
184,1,1,1,4,2,1,2,2,2
185,1,1,1,4,2,1,3,3,1
186,1,1,1,4,2,1,3,1,1
187,1,1,1,4,2,1,3,2,2
188,1,1,1,4,2,2,1,3,1
189,1,1,1,4,2,2,1,1,1
190,1,1,1,4,2,2,1,2,2
191,1,1,1,4,2,2,2,3,1
192,1,1,1,4,2,2,2,1,1
193,1,1,1,4,2,2,2,2,2
194,1,1,1,4,2,2,3,3,1
195,1,1,1,4,2,2,3,1,1
196,1,1,1,4,2,2,3,2,2
197,1,1,1,4,3,1,1,3,1
198,1,1,1,4,3,1,1,1,1
199,1,1,1,4,3,1,1,2,2
200,1,1,1,4,3,1,2,3,1
201,1,1,1,4,3,1,2,1,1
202,1,1,1,4,3,1,2,2,2
203,1,1,1,4,3,1,3,3,1
204,1,1,1,4,3,1,3,1,1
205,1,1,1,4,3,1,3,2,2
206,1,1,1,4,3,2,1,3,1
207,1,1,1,4,3,2,1,1,1
208,1,1,1,4,3,2,1,2,2
209,1,1,1,4,3,2,2,3,1
210,1,1,1,4,3,2,2,1,1
211,1,1,1,4,3,2,2,2,2
212,1,1,1,4,3,2,3,3,1
213,1,1,1,4,3,2,3,1,1
214,1,1,1,4,3,2,3,2,2
215,1,1,2,1,1,1,1,3,4
216,1,1,2,1,1,1,1,1,1
217,1,1,2,1,1,1,1,2,2
218,1,1,2,1,1,1,2,3,4
219,1,1,2,1,1,1,2,1,1
220,1,1,2,1,1,1,2,2,2
221,1,1,2,1,1,1,3,3,1
222,1,1,2,1,1,1,3,1,1
223,1,1,2,1,1,1,3,2,2
224,1,1,2,1,1,2,1,3,4
225,1,1,2,1,1,2,1,1,1
226,1,1,2,1,1,2,1,2,2
227,1,1,2,1,1,2,2,3,4
228,1,1,2,1,1,2,2,1,1
229,1,1,2,1,1,2,2,2,2
230,1,1,2,1,1,2,3,3,1
231,1,1,2,1,1,2,3,1,1
232,1,1,2,1,1,2,3,2,2
233,1,1,2,1,2,1,1,3,4
234,1,1,2,1,2,1,1,1,1
235,1,1,2,1,2,1,1,2,2
236,1,1,2,1,2,1,2,3,4
237,1,1,2,1,2,1,2,1,1
238,1,1,2,1,2,1,2,2,2
239,1,1,2,1,2,1,3,3,1
240,1,1,2,1,2,1,3,1,1
241,1,1,2,1,2,1,3,2,2
242,1,1,2,1,2,2,1,3,4
243,1,1,2,1,2,2,1,1,1
244,1,1,2,1,2,2,1,2,2
245,1,1,2,1,2,2,2,3,4
246,1,1,2,1,2,2,2,1,1
247,1,1,2,1,2,2,2,2,2
248,1,1,2,1,2,2,3,3,1
249,1,1,2,1,2,2,3,1,1
250,1,1,2,1,2,2,3,2,2
251,1,1,2,1,3,1,1,3,1
252,1,1,2,1,3,1,1,1,1
253,1,1,2,1,3,1,1,2,2
254,1,1,2,1,3,1,2,3,1
255,1,1,2,1,3,1,2,1,1
256,1,1,2,1,3,1,2,2,2
257,1,1,2,1,3,1,3,3,1
258,1,1,2,1,3,1,3,1,1
259,1,1,2,1,3,1,3,2,2
260,1,1,2,1,3,2,1,3,1
261,1,1,2,1,3,2,1,1,1
262,1,1,2,1,3,2,1,2,2
263,1,1,2,1,3,2,2,3,1
264,1,1,2,1,3,2,2,1,1
265,1,1,2,1,3,2,2,2,2
266,1,1,2,1,3,2,3,3,1
267,1,1,2,1,3,2,3,1,1
268,1,1,2,1,3,2,3,2,2
269,1,1,2,2,1,1,1,3,4
270,1,1,2,2,1,1,1,1,1
271,1,1,2,2,1,1,1,2,2
272,1,1,2,2,1,1,2,3,4
273,1,1,2,2,1,1,2,1,1
274,1,1,2,2,1,1,2,2,2
275,1,1,2,2,1,1,3,3,1
276,1,1,2,2,1,1,3,1,1
277,1,1,2,2,1,1,3,2,2
278,1,1,2,2,1,2,1,3,4
279,1,1,2,2,1,2,1,1,1
280,1,1,2,2,1,2,1,2,2
281,1,1,2,2,1,2,2,3,4
282,1,1,2,2,1,2,2,1,1
283,1,1,2,2,1,2,2,2,2
284,1,1,2,2,1,2,3,3,1
285,1,1,2,2,1,2,3,1,1
286,1,1,2,2,1,2,3,2,2
287,1,1,2,2,2,1,1,3,4
288,1,1,2,2,2,1,1,1,1
289,1,1,2,2,2,1,1,2,2
290,1,1,2,2,2,1,2,3,4
291,1,1,2,2,2,1,2,1,1
292,1,1,2,2,2,1,2,2,2
293,1,1,2,2,2,1,3,3,1
294,1,1,2,2,2,1,3,1,1
295,1,1,2,2,2,1,3,2,2
296,1,1,2,2,2,2,1,3,4
297,1,1,2,2,2,2,1,1,1
298,1,1,2,2,2,2,1,2,2
299,1,1,2,2,2,2,2,3,4
300,1,1,2,2,2,2,2,1,1
301,1,1,2,2,2,2,2,2,2
302,1,1,2,2,2,2,3,3,1
303,1,1,2,2,2,2,3,1,1
304,1,1,2,2,2,2,3,2,2
305,1,1,2,2,3,1,1,3,1
306,1,1,2,2,3,1,1,1,1
307,1,1,2,2,3,1,1,2,2
308,1,1,2,2,3,1,2,3,1
309,1,1,2,2,3,1,2,1,1
310,1,1,2,2,3,1,2,2,2
311,1,1,2,2,3,1,3,3,1
312,1,1,2,2,3,1,3,1,1
313,1,1,2,2,3,1,3,2,2
314,1,1,2,2,3,2,1,3,1
315,1,1,2,2,3,2,1,1,1
316,1,1,2,2,3,2,1,2,2
317,1,1,2,2,3,2,2,3,1
318,1,1,2,2,3,2,2,1,1
319,1,1,2,2,3,2,2,2,2
320,1,1,2,2,3,2,3,3,1
321,1,1,2,2,3,2,3,1,1
322,1,1,2,2,3,2,3,2,2
323,1,1,2,3,1,1,1,3,4
324,1,1,2,3,1,1,1,1,1
325,1,1,2,3,1,1,1,2,2
326,1,1,2,3,1,1,2,3,4
327,1,1,2,3,1,1,2,1,1
328,1,1,2,3,1,1,2,2,2
329,1,1,2,3,1,1,3,3,1
330,1,1,2,3,1,1,3,1,1
331,1,1,2,3,1,1,3,2,2
332,1,1,2,3,1,2,1,3,1
333,1,1,2,3,1,2,1,1,1
334,1,1,2,3,1,2,1,2,2
335,1,1,2,3,1,2,2,3,1
336,1,1,2,3,1,2,2,1,1
337,1,1,2,3,1,2,2,2,2
338,1,1,2,3,1,2,3,3,1
339,1,1,2,3,1,2,3,1,1
340,1,1,2,3,1,2,3,2,2
341,1,1,2,3,2,1,1,3,1
342,1,1,2,3,2,1,1,1,1
343,1,1,2,3,2,1,1,2,2
344,1,1,2,3,2,1,2,3,1
345,1,1,2,3,2,1,2,1,1
346,1,1,2,3,2,1,2,2,2
347,1,1,2,3,2,1,3,3,1
348,1,1,2,3,2,1,3,1,1
349,1,1,2,3,2,1,3,2,2
350,1,1,2,3,2,2,1,3,1
351,1,1,2,3,2,2,1,1,1
352,1,1,2,3,2,2,1,2,2
353,1,1,2,3,2,2,2,3,1
354,1,1,2,3,2,2,2,1,1
355,1,1,2,3,2,2,2,2,2
356,1,1,2,3,2,2,3,3,1
357,1,1,2,3,2,2,3,1,1
358,1,1,2,3,2,2,3,2,2
359,1,1,2,3,3,1,1,3,1
360,1,1,2,3,3,1,1,1,1
361,1,1,2,3,3,1,1,2,2
362,1,1,2,3,3,1,2,3,1
363,1,1,2,3,3,1,2,1,1
364,1,1,2,3,3,1,2,2,2
365,1,1,2,3,3,1,3,3,1
366,1,1,2,3,3,1,3,1,1
367,1,1,2,3,3,1,3,2,2
368,1,1,2,3,3,2,1,3,1
369,1,1,2,3,3,2,1,1,1
370,1,1,2,3,3,2,1,2,2
371,1,1,2,3,3,2,2,3,1
372,1,1,2,3,3,2,2,1,1
373,1,1,2,3,3,2,2,2,2
374,1,1,2,3,3,2,3,3,1
375,1,1,2,3,3,2,3,1,1
376,1,1,2,3,3,2,3,2,2
377,1,1,2,4,1,1,1,3,4
378,1,1,2,4,1,1,1,1,1
379,1,1,2,4,1,1,1,2,2
380,1,1,2,4,1,1,2,3,4
381,1,1,2,4,1,1,2,1,1
382,1,1,2,4,1,1,2,2,2
383,1,1,2,4,1,1,3,3,1
384,1,1,2,4,1,1,3,1,1
385,1,1,2,4,1,1,3,2,2
386,1,1,2,4,1,2,1,3,1
387,1,1,2,4,1,2,1,1,1
388,1,1,2,4,1,2,1,2,2
389,1,1,2,4,1,2,2,3,1
390,1,1,2,4,1,2,2,1,1
391,1,1,2,4,1,2,2,2,2
392,1,1,2,4,1,2,3,3,1
393,1,1,2,4,1,2,3,1,1
394,1,1,2,4,1,2,3,2,2
395,1,1,2,4,2,1,1,3,1
396,1,1,2,4,2,1,1,1,1
397,1,1,2,4,2,1,1,2,2
398,1,1,2,4,2,1,2,3,1
399,1,1,2,4,2,1,2,1,1
400,1,1,2,4,2,1,2,2,2
401,1,1,2,4,2,1,3,3,1
402,1,1,2,4,2,1,3,1,1
403,1,1,2,4,2,1,3,2,2
404,1,1,2,4,2,2,1,3,1
405,1,1,2,4,2,2,1,1,1
406,1,1,2,4,2,2,1,2,2
407,1,1,2,4,2,2,2,3,1
408,1,1,2,4,2,2,2,1,1
409,1,1,2,4,2,2,2,2,2
410,1,1,2,4,2,2,3,3,1
411,1,1,2,4,2,2,3,1,1
412,1,1,2,4,2,2,3,2,2
413,1,1,2,4,3,1,1,3,1
414,1,1,2,4,3,1,1,1,1
415,1,1,2,4,3,1,1,2,2
416,1,1,2,4,3,1,2,3,1
417,1,1,2,4,3,1,2,1,1
418,1,1,2,4,3,1,2,2,2
419,1,1,2,4,3,1,3,3,1
420,1,1,2,4,3,1,3,1,1
421,1,1,2,4,3,1,3,2,2
422,1,1,2,4,3,2,1,3,1
423,1,1,2,4,3,2,1,1,1
424,1,1,2,4,3,2,1,2,2
425,1,1,2,4,3,2,2,3,1
426,1,1,2,4,3,2,2,1,1
427,1,1,2,4,3,2,2,2,2
428,1,1,2,4,3,2,3,3,1
429,1,1,2,4,3,2,3,1,1
430,1,1,2,4,3,2,3,2,2
431,1,1,3,1,1,1,1,3,4
432,1,1,3,1,1,1,1,1,1
433,1,1,3,1,1,1,1,2,2
434,1,1,3,1,1,1,2,3,4
435,1,1,3,1,1,1,2,1,1
436,1,1,3,1,1,1,2,2,2
437,1,1,3,1,1,1,3,3,1
438,1,1,3,1,1,1,3,1,1
439,1,1,3,1,1,1,3,2,2
440,1,1,3,1,1,2,1,3,4
441,1,1,3,1,1,2,1,1,1
442,1,1,3,1,1,2,1,2,2
443,1,1,3,1,1,2,2,3,4
444,1,1,3,1,1,2,2,1,1
445,1,1,3,1,1,2,2,2,2
446,1,1,3,1,1,2,3,3,1
447,1,1,3,1,1,2,3,1,1
448,1,1,3,1,1,2,3,2,2
449,1,1,3,1,2,1,1,3,4
450,1,1,3,1,2,1,1,1,1
451,1,1,3,1,2,1,1,2,2
452,1,1,3,1,2,1,2,3,4
453,1,1,3,1,2,1,2,1,1
454,1,1,3,1,2,1,2,2,2
455,1,1,3,1,2,1,3,3,1
456,1,1,3,1,2,1,3,1,1
457,1,1,3,1,2,1,3,2,2
458,1,1,3,1,2,2,1,3,4
459,1,1,3,1,2,2,1,1,1
460,1,1,3,1,2,2,1,2,2
461,1,1,3,1,2,2,2,3,4
462,1,1,3,1,2,2,2,1,1
463,1,1,3,1,2,2,2,2,2
464,1,1,3,1,2,2,3,3,1
465,1,1,3,1,2,2,3,1,1
466,1,1,3,1,2,2,3,2,2
467,1,1,3,1,3,1,1,3,1
468,1,1,3,1,3,1,1,1,1
469,1,1,3,1,3,1,1,2,2
470,1,1,3,1,3,1,2,3,1
471,1,1,3,1,3,1,2,1,1
472,1,1,3,1,3,1,2,2,2
473,1,1,3,1,3,1,3,3,1
474,1,1,3,1,3,1,3,1,1
475,1,1,3,1,3,1,3,2,2
476,1,1,3,1,3,2,1,3,1
477,1,1,3,1,3,2,1,1,1
478,1,1,3,1,3,2,1,2,2
479,1,1,3,1,3,2,2,3,1
480,1,1,3,1,3,2,2,1,1
481,1,1,3,1,3,2,2,2,2
482,1,1,3,1,3,2,3,3,1
483,1,1,3,1,3,2,3,1,1
484,1,1,3,1,3,2,3,2,2
485,1,1,3,2,1,1,1,3,4
486,1,1,3,2,1,1,1,1,1
487,1,1,3,2,1,1,1,2,2
488,1,1,3,2,1,1,2,3,4
489,1,1,3,2,1,1,2,1,1
490,1,1,3,2,1,1,2,2,2
491,1,1,3,2,1,1,3,3,1
492,1,1,3,2,1,1,3,1,1
493,1,1,3,2,1,1,3,2,2
494,1,1,3,2,1,2,1,3,1
495,1,1,3,2,1,2,1,1,1
496,1,1,3,2,1,2,1,2,2
497,1,1,3,2,1,2,2,3,1
498,1,1,3,2,1,2,2,1,1
499,1,1,3,2,1,2,2,2,2
500,1,1,3,2,1,2,3,3,1
501,1,1,3,2,1,2,3,1,1
502,1,1,3,2,1,2,3,2,2
503,1,1,3,2,2,1,1,3,1
504,1,1,3,2,2,1,1,1,1
505,1,1,3,2,2,1,1,2,2
506,1,1,3,2,2,1,2,3,1
507,1,1,3,2,2,1,2,1,1
508,1,1,3,2,2,1,2,2,2
509,1,1,3,2,2,1,3,3,1
510,1,1,3,2,2,1,3,1,1
511,1,1,3,2,2,1,3,2,2
512,1,1,3,2,2,2,1,3,1
513,1,1,3,2,2,2,1,1,1
514,1,1,3,2,2,2,1,2,2
515,1,1,3,2,2,2,2,3,1
516,1,1,3,2,2,2,2,1,1
517,1,1,3,2,2,2,2,2,2
518,1,1,3,2,2,2,3,3,1
519,1,1,3,2,2,2,3,1,1
520,1,1,3,2,2,2,3,2,2
521,1,1,3,2,3,1,1,3,1
522,1,1,3,2,3,1,1,1,1
523,1,1,3,2,3,1,1,2,2
524,1,1,3,2,3,1,2,3,1
525,1,1,3,2,3,1,2,1,1
526,1,1,3,2,3,1,2,2,2
527,1,1,3,2,3,1,3,3,1
528,1,1,3,2,3,1,3,1,1
529,1,1,3,2,3,1,3,2,2
530,1,1,3,2,3,2,1,3,1
531,1,1,3,2,3,2,1,1,1
532,1,1,3,2,3,2,1,2,2
533,1,1,3,2,3,2,2,3,1
534,1,1,3,2,3,2,2,1,1
535,1,1,3,2,3,2,2,2,2
536,1,1,3,2,3,2,3,3,1
537,1,1,3,2,3,2,3,1,1
538,1,1,3,2,3,2,3,2,2
539,1,1,3,3,1,1,1,3,4
540,1,1,3,3,1,1,1,1,1
541,1,1,3,3,1,1,1,2,2
542,1,1,3,3,1,1,2,3,4
543,1,1,3,3,1,1,2,1,1
544,1,1,3,3,1,1,2,2,2
545,1,1,3,3,1,1,3,3,1
546,1,1,3,3,1,1,3,1,1
547,1,1,3,3,1,1,3,2,2
548,1,1,3,3,1,2,1,3,1
549,1,1,3,3,1,2,1,1,1
550,1,1,3,3,1,2,1,2,2
551,1,1,3,3,1,2,2,3,1
552,1,1,3,3,1,2,2,1,1
553,1,1,3,3,1,2,2,2,2
554,1,1,3,3,1,2,3,3,1
555,1,1,3,3,1,2,3,1,1
556,1,1,3,3,1,2,3,2,2
557,1,1,3,3,2,1,1,3,1
558,1,1,3,3,2,1,1,1,1
559,1,1,3,3,2,1,1,2,2
560,1,1,3,3,2,1,2,3,1
561,1,1,3,3,2,1,2,1,1
562,1,1,3,3,2,1,2,2,2
563,1,1,3,3,2,1,3,3,1
564,1,1,3,3,2,1,3,1,1
565,1,1,3,3,2,1,3,2,2
566,1,1,3,3,2,2,1,3,1
567,1,1,3,3,2,2,1,1,1
568,1,1,3,3,2,2,1,2,2
569,1,1,3,3,2,2,2,3,1
570,1,1,3,3,2,2,2,1,1
571,1,1,3,3,2,2,2,2,2
572,1,1,3,3,2,2,3,3,1
573,1,1,3,3,2,2,3,1,1
574,1,1,3,3,2,2,3,2,2
575,1,1,3,3,3,1,1,3,1
576,1,1,3,3,3,1,1,1,1
577,1,1,3,3,3,1,1,2,2
578,1,1,3,3,3,1,2,3,1
579,1,1,3,3,3,1,2,1,1
580,1,1,3,3,3,1,2,2,2
581,1,1,3,3,3,1,3,3,1
582,1,1,3,3,3,1,3,1,1
583,1,1,3,3,3,1,3,2,2
584,1,1,3,3,3,2,1,3,1
585,1,1,3,3,3,2,1,1,1
586,1,1,3,3,3,2,1,2,2
587,1,1,3,3,3,2,2,3,1
588,1,1,3,3,3,2,2,1,1
589,1,1,3,3,3,2,2,2,2
590,1,1,3,3,3,2,3,3,1
591,1,1,3,3,3,2,3,1,1
592,1,1,3,3,3,2,3,2,2
593,1,1,3,4,1,1,1,3,4
594,1,1,3,4,1,1,1,1,1
595,1,1,3,4,1,1,1,2,2
596,1,1,3,4,1,1,2,3,4
597,1,1,3,4,1,1,2,1,1
598,1,1,3,4,1,1,2,2,2
599,1,1,3,4,1,1,3,3,1
600,1,1,3,4,1,1,3,1,1
601,1,1,3,4,1,1,3,2,2
602,1,1,3,4,1,2,1,3,1
603,1,1,3,4,1,2,1,1,1
604,1,1,3,4,1,2,1,2,2
605,1,1,3,4,1,2,2,3,1
606,1,1,3,4,1,2,2,1,1
607,1,1,3,4,1,2,2,2,2
608,1,1,3,4,1,2,3,3,1
609,1,1,3,4,1,2,3,1,1
610,1,1,3,4,1,2,3,2,2
611,1,1,3,4,2,1,1,3,1
612,1,1,3,4,2,1,1,1,1
613,1,1,3,4,2,1,1,2,2
614,1,1,3,4,2,1,2,3,1
615,1,1,3,4,2,1,2,1,1
616,1,1,3,4,2,1,2,2,2
617,1,1,3,4,2,1,3,3,1
618,1,1,3,4,2,1,3,1,1
619,1,1,3,4,2,1,3,2,2
620,1,1,3,4,2,2,1,3,1
621,1,1,3,4,2,2,1,1,1
622,1,1,3,4,2,2,1,2,2
623,1,1,3,4,2,2,2,3,1
624,1,1,3,4,2,2,2,1,1
625,1,1,3,4,2,2,2,2,2
626,1,1,3,4,2,2,3,3,1
627,1,1,3,4,2,2,3,1,1
628,1,1,3,4,2,2,3,2,2
629,1,1,3,4,3,1,1,3,1
630,1,1,3,4,3,1,1,1,1
631,1,1,3,4,3,1,1,2,2
632,1,1,3,4,3,1,2,3,1
633,1,1,3,4,3,1,2,1,1
634,1,1,3,4,3,1,2,2,2
635,1,1,3,4,3,1,3,3,1
636,1,1,3,4,3,1,3,1,1
637,1,1,3,4,3,1,3,2,2
638,1,1,3,4,3,2,1,3,1
639,1,1,3,4,3,2,1,1,1
640,1,1,3,4,3,2,1,2,2
641,1,1,3,4,3,2,2,3,1
642,1,1,3,4,3,2,2,1,1
643,1,1,3,4,3,2,2,2,2
644,1,1,3,4,3,2,3,3,1
645,1,1,3,4,3,2,3,1,1
646,1,1,3,4,3,2,3,2,2
647,1,1,4,1,1,1,1,3,4
648,1,1,4,1,1,1,1,1,1
649,1,1,4,1,1,1,1,2,2
650,1,1,4,1,1,1,2,3,4
651,1,1,4,1,1,1,2,1,1
652,1,1,4,1,1,1,2,2,2
653,1,1,4,1,1,1,3,3,1
654,1,1,4,1,1,1,3,1,1
655,1,1,4,1,1,1,3,2,2
656,1,1,4,1,1,2,1,3,1
657,1,1,4,1,1,2,1,1,1
658,1,1,4,1,1,2,1,2,2
659,1,1,4,1,1,2,2,3,1
660,1,1,4,1,1,2,2,1,1
661,1,1,4,1,1,2,2,2,2
662,1,1,4,1,1,2,3,3,1
663,1,1,4,1,1,2,3,1,1
664,1,1,4,1,1,2,3,2,2
665,1,1,4,1,2,1,1,3,1
666,1,1,4,1,2,1,1,1,1
667,1,1,4,1,2,1,1,2,2
668,1,1,4,1,2,1,2,3,1
669,1,1,4,1,2,1,2,1,1
670,1,1,4,1,2,1,2,2,2
671,1,1,4,1,2,1,3,3,1
672,1,1,4,1,2,1,3,1,1
673,1,1,4,1,2,1,3,2,2
674,1,1,4,1,2,2,1,3,1
675,1,1,4,1,2,2,1,1,1
676,1,1,4,1,2,2,1,2,2
677,1,1,4,1,2,2,2,3,1
678,1,1,4,1,2,2,2,1,1
679,1,1,4,1,2,2,2,2,2
680,1,1,4,1,2,2,3,3,1
681,1,1,4,1,2,2,3,1,1
682,1,1,4,1,2,2,3,2,2
683,1,1,4,1,3,1,1,3,1
684,1,1,4,1,3,1,1,1,1
685,1,1,4,1,3,1,1,2,2
686,1,1,4,1,3,1,2,3,1
687,1,1,4,1,3,1,2,1,1
688,1,1,4,1,3,1,2,2,2
689,1,1,4,1,3,1,3,3,1
690,1,1,4,1,3,1,3,1,1
691,1,1,4,1,3,1,3,2,2
692,1,1,4,1,3,2,1,3,1
693,1,1,4,1,3,2,1,1,1
694,1,1,4,1,3,2,1,2,2
695,1,1,4,1,3,2,2,3,1
696,1,1,4,1,3,2,2,1,1
697,1,1,4,1,3,2,2,2,2
698,1,1,4,1,3,2,3,3,1
699,1,1,4,1,3,2,3,1,1
